Stream,Lab_log,Site_code,Month,Day,Year,Number_of_collections,Fraction_Size,Class_order,Family,Subfamily_tribe,Genus,Species,Tally,Sample_density,Large_rare,Unique,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Tanypodinae,Ablabesmyia,,7,56,N,N,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Tanypodinae,Pentaneura,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Tanypodinae,Procladius,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Orthocladiinae,,,2,16,N,N,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Orthocladiinae,Cricotopus,,3,24,N,Y,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Orthocladiinae,Cricotopus_Orthocladius,,3,24,N,N,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Orthocladiinae,Eukiefferiella,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Orthocladiinae,Thienemanniella,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Chironominae Chironomini,,,22,176,N,N,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Chironominae Chironomini,Cryptotendipes,,28,224,N,N,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Chironominae Chironomini,Dicrotendipes,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Chironominae Chironomini,Pagastiella,,6,48,N,N,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Chironominae Chironomini,Paralauterborniella,,6,48,N,N,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Chironominae Chironomini,Paratendipes,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Chironominae Chironomini,Polypedilum,,3,24,N,N,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Chironominae Tanytarsini,,,3,24,N,N,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Chironominae Tanytarsini,Cladotanytarsus,,2,16,N,N,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Chironominae Tanytarsini,Micropsectra,,4,32,N,N,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Chironominae Tanytarsini,Rheotanytarsus,,19,152,N,N,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Chironominae Tanytarsini,Stempellinella,,7,56,N,N,,,,,,,,,,,,,,,,,,,,
Dry Creek,24642,BR 12,8,3,2022,11,0.125,Diptera,Chironomidae,Chironominae Tanytarsini,Tanytarsus,,155,1240,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Oligochaeta,Oligochaeta,,,,132,235,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Ostracoda,Ostracoda,,,,0,0,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Ephemeroptera,Ameletidae,,Ameletus,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Ephemeroptera,Heptageniidae,,Rhithrogena,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Ephemeroptera,Heptageniidae,,Cinygma,,2,4,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Ephemeroptera,Ephemerellidae,,Timpanoga,hecuba,3,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Ephemeroptera,Ephemerellidae,,Drunella,flavilinea,3,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Ephemeroptera,Baetidae,,Diphetor,hageni,10,18,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Ephemeroptera,Heptageniidae,,Epeorus,,54,96,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Ephemeroptera,Baetidae,,Baetis,tricaudatus complex,55,98,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Plecoptera,Peltoperlidae,,Yoraperla,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Plecoptera,Nemouridae,,Zapada,frigida,2,4,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Plecoptera,Perlodidae,,Oroperla,barbara,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Plecoptera,Nemouridae,,Malenka,,9,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Plecoptera,Perlodidae,,,,5,9,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Plecoptera,Perlidae,,Calineuria,californica,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Trichoptera,Lepidostomatidae,,Lepidostoma,unicolor group,12,21,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Trichoptera,Glossosomatidae,,Agapetus,,9,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Trichoptera,Glossosomatidae,,Glossosoma,,7,12,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Trichoptera,Brachycentridae,,Micrasema,,3,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Trichoptera,Limnephilidae,,Psychoglypha,bella,2,4,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Trichoptera,Apataniidae,,Apatania,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Trichoptera,Hydropsychidae,,Hydropsyche,,15,27,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Coleoptera,Elmidae,,Narpus,concolor,2,4,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Megaloptera,Corydalidae,,Orohermes,crepusculus,28,50,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Megaloptera,Sialidae,,Sialis,,3,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Coleoptera,Elmidae,,Ordobrevia,nubifera,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Coleoptera,Psephenidae,,Eubrianax,edwardsii,4,7,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Odonata,Gomphidae,,Octogomphus,specularis,4,7,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Coleoptera,Elmidae,,Ampumixis,dispar,34,60,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Coleoptera,Elmidae,,Lara,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Coleoptera,Elmidae,,Heterlimnius,corpulentus,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Coleoptera,Elmidae,,Optioservus,,8,14,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Turbellaria,Turbellaria,,,,2,4,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Monostilifera,Prostomatidae,,Prostoma,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Psychodidae,,Maruina,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Empididae,,Clinocera,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Simuliidae,,Simulium,,2,4,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Empididae,,Chelifera_Metachela,,2,4,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Ceratopogonidae,,,,7,12,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Empididae,,,,1,2,N,Y,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Mollusca,Semisulcospiridae,,Juga,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Ephemeroptera,Heptageniidae,,Ironodes,,1,2,Y,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Trombidiformes,Lebertiidae,,Lebertia,,3,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Trombidiformes,Sperchonidae,,Sperchon,,2,4,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Trombidiformes,Torrenticolidae,,Torrenticola,,15,27,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Trombidiformes,Torrenticolidae,,Monatractides,,16,28,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Trombidiformes,Limnocharidae,,Limnochares,,2,4,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Tanypodinae,,,2,4,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Tanypodinae,Labrundinia,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Tanypodinae,Larsia,,32,57,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Tanypodinae,Nilotanypus,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Tanypodinae,Thienemannimyia group,,6,11,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Diamesinae,Pagastia,,3,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Orthocladiinae,,,2,4,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Orthocladiinae,Brillia,,3,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Orthocladiinae,Cricotopus,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Orthocladiinae,Eukiefferiella,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Orthocladiinae,Eukiefferiella,gracei group,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Orthocladiinae,Krenosmittia,,2,4,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Orthocladiinae,Rheocricotopus,,5,9,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Orthocladiinae,Synorthocladius,,2,4,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Chironominae Chironomini,,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Chironominae Chironomini,Cryptochironomus,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Chironominae Chironomini,Polypedilum,,5,9,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Chironominae Tanytarsini,,,4,7,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Chironominae Tanytarsini,Micropsectra,,14,25,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Chironominae Tanytarsini,Stempellinella,,2,4,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23855,DC 1,6,15,2021,11,0.5625,Diptera,Chironomidae,Chironominae Tanytarsini,Tanytarsus,,2,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Oligochaeta,Oligochaeta,,,,36,96,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Ostracoda,Ostracoda,,,,0,0,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Ephemeroptera,Heptageniidae,,Cinygma,,3,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Ephemeroptera,Baetidae,,Diphetor,hageni,2,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Ephemeroptera,Leptophlebiidae,,Neoleptophlebia,,4,11,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Ephemeroptera,Ephemerellidae,,Ephemerella,excrucians,86,229,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Ephemeroptera,Baetidae,,Baetis,tricaudatus complex,23,61,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Ephemeroptera,Ameletidae,,Ameletus,,2,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Ephemeroptera,Baetidae,,Anafroptilum_procloeon,,2,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Ephemeroptera,Heptageniidae,,Epeorus,,4,11,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Ephemeroptera,Leptohyphidae,,Tricorythodes,,6,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Ephemeroptera,Heptageniidae,,Cinygmula,,2,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Ephemeroptera,Heptageniidae,,Ironodes,,10,27,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Plecoptera,Perlidae,,Calineuria,californica,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Plecoptera,Perlodidae,,Skwala,,4,11,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Plecoptera,Perlodidae,Isoperlinae,,,1,,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Plecoptera,Perlodidae,,,,2,5,N,Y,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Plecoptera,Capniidae,,,,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Plecoptera,Chloroperlidae,,Sweltsa,,7,19,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Plecoptera,Nemouridae,,Zapada,oregonensis group,3,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Plecoptera,Nemouridae,,Zapada,cinctipes,2,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Trichoptera,Polycentropidae,,Polycentropus,,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Trichoptera,Hydropsychidae,,Hydropsyche,,7,19,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Trichoptera,Lepidostomatidae,,Lepidostoma,,6,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Trichoptera,Brachycentridae,,Amiocentrus,aspilus,2,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Trichoptera,Hydroptilidae,,Hydroptila,,6,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Trichoptera,Lepidostomatidae,,Lepidostoma,canthum_pluviale group,11,29,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Trichoptera,Brachycentridae,,Micrasema,,10,27,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Bivalvia,Sphaeriidae,,Pisidium,,36,96,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Amphipoda,Crangonyctidae,,Crangonyx,,9,24,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Ceratopogonidae,Ceratopogoninae,,,2,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Simuliidae,,Simulium,,2,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Empididae,,Neoplasta,,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Tardigrada,Tardigrada,,,,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Megaloptera,Sialidae,,Sialis,,3,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Odonata,Gomphidae,,Octogomphus,specularis,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Coleoptera,Elmidae,,Optioservus,,4,11,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Coleoptera,Elmidae,,Ampumixis,dispar,3,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Coleoptera,Elmidae,,Heterlimnius,corpulentus,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Trichoptera,Rhyacophilidae,,Rhyacophila,brunnea_vemna group,1,3,Y,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Trichoptera,Rhyacophilidae,,Rhyacophila,betteni group,1,3,Y,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Lumbricidae,Lumbricidae,,,,1,3,Y,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Tanypodinae,Alotanypus,,3,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Tanypodinae,Thienemannimyia group,,18,48,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Tanypodinae,Zavrelimyia,,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Diamesinae,Pagastia,,5,13,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Diamesinae,Potthastia,gaedii group,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Diamesinae,Potthastia,longimana group,3,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Orthocladiinae,,,9,24,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Orthocladiinae,Cricotopus,,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Orthocladiinae,Cricotopus_Orthocladius,,9,24,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Orthocladiinae,Eukiefferiella,devonica group,3,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Orthocladiinae,Heterotrissocladius,marcidus group,2,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Orthocladiinae,Nanocladius,,4,11,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Orthocladiinae,Parakiefferiella,,14,37,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Orthocladiinae,Rheocricotopus,,8,21,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Chironominae Chironomini,,,3,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Chironominae Chironomini,Cryptochironomus,,3,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Chironominae Chironomini,Microtendipes,rydalensis group,3,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Chironominae Chironomini,Polypedilum,,33,88,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Chironominae Tanytarsini,,,42,112,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Chironominae Tanytarsini,Micropsectra,,4,11,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Chironominae Tanytarsini,Rheotanytarsus,,5,13,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Chironominae Tanytarsini,Stempellinella,,30,80,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23931,DC 2,10,8,2021,11,0.375,Diptera,Chironomidae,Chironominae Tanytarsini,Tanytarsus,,44,117,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25162,DC 2,10,3,2022,11,0.125,Oligochaeta,Oligochaeta,,,,101,808,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25162,DC 2,10,3,2022,11,0.125,Ostracoda,Ostracoda,,,,0,0,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25162,DC 2,10,3,2022,11,0.125,Ephemeroptera,Heptageniidae,,Epeorus,,2,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25162,DC 2,10,3,2022,11,0.125,Ephemeroptera,Ephemerellidae,,Ephemerella,excrucians group,7,56,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25162,DC 2,10,3,2022,11,0.125,Ephemeroptera,Baetidae,,Diphetor,hageni,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25162,DC 2,10,3,2022,11,0.125,Ephemeroptera,Leptophlebiidae,,Neoleptophlebia,,2,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25162,DC 2,10,3,2022,11,0.125,Ephemeroptera,Baetidae,,Baetis,tricaudatus complex,44,352,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25162,DC 2,10,3,2022,11,0.125,Ephemeroptera,Heptageniidae,,Ironodes,,17,136,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25162,DC 2,10,3,2022,11,0.125,Ephemeroptera,Heptageniidae,,Rhithrogena,,6,48,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25162,DC 2,10,3,2022,11,0.125,Ephemeroptera,Heptageniidae,,Cinygmula,,2,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25162,DC 2,10,3,2022,11,0.125,Plecoptera,Chloroperlidae,,Sweltsa,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25162,DC 2,10,3,2022,11,0.125,Plecoptera,Perlidae,,Calineuria,californica,6,48,N,N,,,,,,,,,,,,,,,,,,,,
